seqnames	start	end	name	peakId.An_kdmB_20h_HA_1	overlap.An_kdmB_20h_HA_1	peakEnrichment.An_kdmB_20h_HA_1	peakPval.An_kdmB_20h_HA_1	peakId.An_sntB_20h_HA_1	overlap.An_sntB_20h_HA_1	peakEnrichment.An_sntB_20h_HA_1	peakPval.An_sntB_20h_HA_1	peakId.An_ecoA_20h_HA_1	overlap.An_ecoA_20h_HA_1	peakEnrichment.An_ecoA_20h_HA_1	peakPval.An_ecoA_20h_HA_1	peakId.An_rpdA_20h_HA_1	overlap.An_rpdA_20h_HA_1	peakEnrichment.An_rpdA_20h_HA_1	peakPval.An_rpdA_20h_HA_1
ChrIII_A_nidulans_FGSC_A4	326601	326901	peak_region_42	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_42	TRUE	2.19192	7.70746
ChrIII_A_nidulans_FGSC_A4	329572	331769	peak_region_43	An_kdmB_20h_HA_1_withCtrl_peak_31	TRUE	6.1725	28.78075	An_sntB_20h_HA_1_withCtrl_peak_29	TRUE	3.32802	29.14546	An_ecoA_20h_HA_1_withCtrl_peak_19	TRUE	2.25106	4.37329	An_rpdA_20h_HA_1_withCtrl_peak_43	TRUE	3.83828	36.60989
ChrIII_A_nidulans_FGSC_A4	329572	331769	peak_region_43	An_kdmB_20h_HA_1_withCtrl_peak_31	TRUE	6.1725	28.78075	An_sntB_20h_HA_1_withCtrl_peak_29	TRUE	3.32802	29.14546	An_ecoA_20h_HA_1_withCtrl_peak_20	TRUE	4.30818	15.28707	An_rpdA_20h_HA_1_withCtrl_peak_43	TRUE	3.83828	36.60989
ChrIII_A_nidulans_FGSC_A4	339410	339714	peak_region_44	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_44	TRUE	1.8787	5.4806
ChrIII_A_nidulans_FGSC_A4	346600	346857	peak_region_45	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_45	TRUE	1.66692	3.52576
ChrIII_A_nidulans_FGSC_A4	352158	354424	peak_region_46	An_kdmB_20h_HA_1_withCtrl_peak_32	TRUE	5.7878	35.30713	An_sntB_20h_HA_1_withCtrl_peak_30	TRUE	3.19442	34.2878	An_ecoA_20h_HA_1_withCtrl_peak_21	TRUE	2.84615	8.43429	An_rpdA_20h_HA_1_withCtrl_peak_46	TRUE	3.7549	50.23927
ChrIII_A_nidulans_FGSC_A4	352158	354424	peak_region_46	An_kdmB_20h_HA_1_withCtrl_peak_32	TRUE	5.7878	35.30713	An_sntB_20h_HA_1_withCtrl_peak_30	TRUE	3.19442	34.2878	An_ecoA_20h_HA_1_withCtrl_peak_22	TRUE	3.29979	10.97758	An_rpdA_20h_HA_1_withCtrl_peak_46	TRUE	3.7549	50.23927
ChrIII_A_nidulans_FGSC_A4	355067	355701	peak_region_47	An_kdmB_20h_HA_1_withCtrl_peak_33	TRUE	5.41839	24.12076	An_sntB_20h_HA_1_withCtrl_peak_31	TRUE	4.23732	43.55205	An_ecoA_20h_HA_1_withCtrl_peak_23	TRUE	4.39103	14.05161	An_rpdA_20h_HA_1_withCtrl_peak_47	TRUE	3.86588	37.20973
ChrIII_A_nidulans_FGSC_A4	357558	358158	peak_region_48	An_kdmB_20h_HA_1_withCtrl_peak_34	TRUE	8.56565	65.21816	An_sntB_20h_HA_1_withCtrl_peak_32	TRUE	3.37656	39.58155	An_ecoA_20h_HA_1_withCtrl_peak_24	TRUE	5.11276	25.7327	An_rpdA_20h_HA_1_withCtrl_peak_48	TRUE	4.69346	72.58833
ChrIII_A_nidulans_FGSC_A4	359469	360458	peak_region_49	An_kdmB_20h_HA_1_withCtrl_peak_35	TRUE	3.74789	10.76793	An_sntB_20h_HA_1_withCtrl_peak_33	TRUE	3.20928	26.50577	An_ecoA_20h_HA_1_withCtrl_peak_25	TRUE	4.12862	12.86882	An_rpdA_20h_HA_1_withCtrl_peak_49	TRUE	4.66286	48.20355
ChrIII_A_nidulans_FGSC_A4	362587	364120	peak_region_50	An_kdmB_20h_HA_1_withCtrl_peak_36	TRUE	3.6833	11.30966	An_sntB_20h_HA_1_withCtrl_peak_34	TRUE	2.32817	10.23595	An_ecoA_20h_HA_1_withCtrl_peak_26	TRUE	3.68748	11.07173	An_rpdA_20h_HA_1_withCtrl_peak_50	TRUE	3.49961	29.13165
ChrIII_A_nidulans_FGSC_A4	362587	364120	peak_region_50	An_kdmB_20h_HA_1_withCtrl_peak_36	TRUE	3.6833	11.30966	An_sntB_20h_HA_1_withCtrl_peak_35	TRUE	2.99318	20.94835	An_ecoA_20h_HA_1_withCtrl_peak_26	TRUE	3.68748	11.07173	An_rpdA_20h_HA_1_withCtrl_peak_50	TRUE	3.49961	29.13165
ChrIII_A_nidulans_FGSC_A4	367487	368091	peak_region_51	An_kdmB_20h_HA_1_withCtrl_peak_37	TRUE	3.62903	9.62468	An_sntB_20h_HA_1_withCtrl_peak_36	TRUE	2.38485	10.62608	An_ecoA_20h_HA_1_withCtrl_peak_27	TRUE	2.33933	4.044	An_rpdA_20h_HA_1_withCtrl_peak_51	TRUE	3.56164	26.96305
ChrIII_A_nidulans_FGSC_A4	368210	368434	peak_region_52	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_37	TRUE	1.74743	3.70546	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	371918	374786	peak_region_53	An_kdmB_20h_HA_1_withCtrl_peak_38	TRUE	5.38106	30.40666	An_sntB_20h_HA_1_withCtrl_peak_38	TRUE	1.90322	7.21397	An_ecoA_20h_HA_1_withCtrl_peak_28	TRUE	3.01076	8.36485	An_rpdA_20h_HA_1_withCtrl_peak_52	TRUE	3.10857	29.48873
ChrIII_A_nidulans_FGSC_A4	371918	374786	peak_region_53	An_kdmB_20h_HA_1_withCtrl_peak_38	TRUE	5.38106	30.40666	An_sntB_20h_HA_1_withCtrl_peak_38	TRUE	1.90322	7.21397	An_ecoA_20h_HA_1_withCtrl_peak_29	TRUE	2.85972	7.42617	An_rpdA_20h_HA_1_withCtrl_peak_52	TRUE	3.10857	29.48873
ChrIII_A_nidulans_FGSC_A4	371918	374786	peak_region_53	An_kdmB_20h_HA_1_withCtrl_peak_38	TRUE	5.38106	30.40666	An_sntB_20h_HA_1_withCtrl_peak_39	TRUE	3.37165	29.12997	An_ecoA_20h_HA_1_withCtrl_peak_28	TRUE	3.01076	8.36485	An_rpdA_20h_HA_1_withCtrl_peak_52	TRUE	3.10857	29.48873
ChrIII_A_nidulans_FGSC_A4	371918	374786	peak_region_53	An_kdmB_20h_HA_1_withCtrl_peak_38	TRUE	5.38106	30.40666	An_sntB_20h_HA_1_withCtrl_peak_39	TRUE	3.37165	29.12997	An_ecoA_20h_HA_1_withCtrl_peak_29	TRUE	2.85972	7.42617	An_rpdA_20h_HA_1_withCtrl_peak_52	TRUE	3.10857	29.48873
ChrIII_A_nidulans_FGSC_A4	389245	389516	peak_region_54	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_53	TRUE	2.31473	8.99208
ChrIII_A_nidulans_FGSC_A4	396114	397927	peak_region_55	An_kdmB_20h_HA_1_withCtrl_peak_39	TRUE	3.61395	17.22371	An_sntB_20h_HA_1_withCtrl_peak_40	TRUE	2.36199	9.64277	An_ecoA_20h_HA_1_withCtrl_peak_30	TRUE	3.69244	16.15754	An_rpdA_20h_HA_1_withCtrl_peak_54	TRUE	2.96057	37.38397
ChrIII_A_nidulans_FGSC_A4	396114	397927	peak_region_55	An_kdmB_20h_HA_1_withCtrl_peak_39	TRUE	3.61395	17.22371	An_sntB_20h_HA_1_withCtrl_peak_41	TRUE	2.92582	30.76549	An_ecoA_20h_HA_1_withCtrl_peak_30	TRUE	3.69244	16.15754	An_rpdA_20h_HA_1_withCtrl_peak_54	TRUE	2.96057	37.38397
ChrIII_A_nidulans_FGSC_A4	399463	400022	peak_region_56	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_55	TRUE	2.26955	10.65503
ChrIII_A_nidulans_FGSC_A4	401642	401855	peak_region_57	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_56	TRUE	1.83909	5.23368
ChrIII_A_nidulans_FGSC_A4	403521	405892	peak_region_58	An_kdmB_20h_HA_1_withCtrl_peak_40	TRUE	3.74092	13.06253	An_sntB_20h_HA_1_withCtrl_peak_42	TRUE	3.58891	32.13489	An_ecoA_20h_HA_1_withCtrl_peak_31	TRUE	3.6977	11.61557	An_rpdA_20h_HA_1_withCtrl_peak_57	TRUE	4.32683	49.08986
ChrIII_A_nidulans_FGSC_A4	403521	405892	peak_region_58	An_kdmB_20h_HA_1_withCtrl_peak_40	TRUE	3.74092	13.06253	An_sntB_20h_HA_1_withCtrl_peak_42	TRUE	3.58891	32.13489	An_ecoA_20h_HA_1_withCtrl_peak_32	TRUE	3.37141	9.25266	An_rpdA_20h_HA_1_withCtrl_peak_57	TRUE	4.32683	49.08986
ChrIII_A_nidulans_FGSC_A4	403521	405892	peak_region_58	An_kdmB_20h_HA_1_withCtrl_peak_41	TRUE	5.68379	26.3833	An_sntB_20h_HA_1_withCtrl_peak_42	TRUE	3.58891	32.13489	An_ecoA_20h_HA_1_withCtrl_peak_31	TRUE	3.6977	11.61557	An_rpdA_20h_HA_1_withCtrl_peak_57	TRUE	4.32683	49.08986
ChrIII_A_nidulans_FGSC_A4	403521	405892	peak_region_58	An_kdmB_20h_HA_1_withCtrl_peak_41	TRUE	5.68379	26.3833	An_sntB_20h_HA_1_withCtrl_peak_42	TRUE	3.58891	32.13489	An_ecoA_20h_HA_1_withCtrl_peak_32	TRUE	3.37141	9.25266	An_rpdA_20h_HA_1_withCtrl_peak_57	TRUE	4.32683	49.08986
ChrIII_A_nidulans_FGSC_A4	420349	420913	peak_region_59	An_kdmB_20h_HA_1_withCtrl_peak_42	TRUE	4.95811	22.8808	An_sntB_20h_HA_1_withCtrl_peak_43	TRUE	3.32802	29.14546	An_ecoA_20h_HA_1_withCtrl_peak_33	TRUE	4.16837	15.92447	An_rpdA_20h_HA_1_withCtrl_peak_58	TRUE	4.76585	64.75917
ChrIII_A_nidulans_FGSC_A4	436109	436737	peak_region_60	An_kdmB_20h_HA_1_withCtrl_peak_43	TRUE	3.7693	11.09892	An_sntB_20h_HA_1_withCtrl_peak_44	TRUE	2.2585	9.07717	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_59	TRUE	2.56132	12.80336
ChrIII_A_nidulans_FGSC_A4	438239	438731	peak_region_61	An_kdmB_20h_HA_1_withCtrl_peak_44	TRUE	3.19592	8.013	An_sntB_20h_HA_1_withCtrl_peak_45	TRUE	2.4267	12.12401	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_60	TRUE	2.68663	16.77313
ChrIII_A_nidulans_FGSC_A4	445991	446281	peak_region_62	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_61	TRUE	2.1514	7.06858
ChrIII_A_nidulans_FGSC_A4	451613	451841	peak_region_63	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_62	TRUE	1.61787	3.63811
ChrIII_A_nidulans_FGSC_A4	455342	456392	peak_region_64	An_kdmB_20h_HA_1_withCtrl_peak_45	TRUE	5.26056	21.61477	An_sntB_20h_HA_1_withCtrl_peak_46	TRUE	4.28867	43.78953	An_ecoA_20h_HA_1_withCtrl_peak_34	TRUE	3.41415	9.16959	An_rpdA_20h_HA_1_withCtrl_peak_63	TRUE	5.352	68.85024
ChrIII_A_nidulans_FGSC_A4	459135	459335	peak_region_65	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_64	TRUE	1.74952	3.95036
ChrIII_A_nidulans_FGSC_A4	461153	461454	peak_region_66	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_65	TRUE	1.77135	4.71511
ChrIII_A_nidulans_FGSC_A4	464310	465107	peak_region_67	An_kdmB_20h_HA_1_withCtrl_peak_46	TRUE	3.53712	10.29489	An_sntB_20h_HA_1_withCtrl_peak_47	TRUE	2.22448	10.28676	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_66	TRUE	3.1573	23.58671
ChrIII_A_nidulans_FGSC_A4	464310	465107	peak_region_67	An_kdmB_20h_HA_1_withCtrl_peak_47	TRUE	4.5842	18.57143	An_sntB_20h_HA_1_withCtrl_peak_47	TRUE	2.22448	10.28676	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_66	TRUE	3.1573	23.58671
ChrIII_A_nidulans_FGSC_A4	473170	473540	peak_region_68	An_kdmB_20h_HA_1_withCtrl_peak_48	TRUE	2.02399	3.0439	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	474801	475012	peak_region_69	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_67	TRUE	1.75774	4.29502
ChrIII_A_nidulans_FGSC_A4	484322	484604	peak_region_70	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_68	TRUE	1.67557	3.64213
ChrIII_A_nidulans_FGSC_A4	492420	492927	peak_region_71	An_kdmB_20h_HA_1_withCtrl_peak_49	TRUE	2.73772	6.63773	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_35	TRUE	2.89166	6.63926	An_rpdA_20h_HA_1_withCtrl_peak_69	TRUE	2.43648	13.52256
ChrIII_A_nidulans_FGSC_A4	496031	496377	peak_region_72	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_70	TRUE	1.53501	3.12149
ChrIII_A_nidulans_FGSC_A4	497421	498469	peak_region_73	An_kdmB_20h_HA_1_withCtrl_peak_50	TRUE	3.37652	10.40041	An_sntB_20h_HA_1_withCtrl_peak_48	TRUE	2.08473	10.23076	An_ecoA_20h_HA_1_withCtrl_peak_36	TRUE	2.68395	6.60513	An_rpdA_20h_HA_1_withCtrl_peak_71	TRUE	2.6915	20.96618
ChrIII_A_nidulans_FGSC_A4	501068	501417	peak_region_74	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_72	TRUE	1.96226	6.10037
ChrIII_A_nidulans_FGSC_A4	504165	507599	peak_region_75	An_kdmB_20h_HA_1_withCtrl_peak_51	TRUE	9.66208	78.01526	An_sntB_20h_HA_1_withCtrl_peak_49	TRUE	4.9329	78.80647	An_ecoA_20h_HA_1_withCtrl_peak_37	TRUE	5.56502	29.7927	An_rpdA_20h_HA_1_withCtrl_peak_73	TRUE	5.30092	91.37856
ChrIII_A_nidulans_FGSC_A4	507799	509377	peak_region_76	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_74	TRUE	1.63909	5.3266
ChrIII_A_nidulans_FGSC_A4	517248	517564	peak_region_77	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_50	TRUE	2.14426	7.91489	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_75	TRUE	2.12705	8.52819
ChrIII_A_nidulans_FGSC_A4	519736	522699	peak_region_78	An_kdmB_20h_HA_1_withCtrl_peak_52	TRUE	2.6872	6.1345	An_sntB_20h_HA_1_withCtrl_peak_51	TRUE	3.63353	36.36296	An_ecoA_20h_HA_1_withCtrl_peak_38	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_76	TRUE	3.54883	30.69414
ChrIII_A_nidulans_FGSC_A4	519736	522699	peak_region_78	An_kdmB_20h_HA_1_withCtrl_peak_52	TRUE	2.6872	6.1345	An_sntB_20h_HA_1_withCtrl_peak_51	TRUE	3.63353	36.36296	An_ecoA_20h_HA_1_withCtrl_peak_38	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_77	TRUE	3.61088	36.32657
ChrIII_A_nidulans_FGSC_A4	519736	522699	peak_region_78	An_kdmB_20h_HA_1_withCtrl_peak_53	TRUE	4.0972	15.62753	An_sntB_20h_HA_1_withCtrl_peak_51	TRUE	3.63353	36.36296	An_ecoA_20h_HA_1_withCtrl_peak_38	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_76	TRUE	3.54883	30.69414
ChrIII_A_nidulans_FGSC_A4	519736	522699	peak_region_78	An_kdmB_20h_HA_1_withCtrl_peak_53	TRUE	4.0972	15.62753	An_sntB_20h_HA_1_withCtrl_peak_51	TRUE	3.63353	36.36296	An_ecoA_20h_HA_1_withCtrl_peak_38	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_77	TRUE	3.61088	36.32657
ChrIII_A_nidulans_FGSC_A4	539665	540948	peak_region_79	An_kdmB_20h_HA_1_withCtrl_peak_54	TRUE	5.6133	26.87666	An_sntB_20h_HA_1_withCtrl_peak_52	TRUE	3.65665	36.36296	An_ecoA_20h_HA_1_withCtrl_peak_39	TRUE	4.27722	16.07215	An_rpdA_20h_HA_1_withCtrl_peak_78	TRUE	4.5901	56.41278
ChrIII_A_nidulans_FGSC_A4	541193	541694	peak_region_80	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_53	TRUE	2.2818	9.77446	An_ecoA_20h_HA_1_withCtrl_peak_40	TRUE	3.56469	9.90683	An_rpdA_20h_HA_1_withCtrl_peak_79	TRUE	1.88477	5.55499
ChrIII_A_nidulans_FGSC_A4	542267	543293	peak_region_81	An_kdmB_20h_HA_1_withCtrl_peak_55	TRUE	3.36798	10.14201	An_sntB_20h_HA_1_withCtrl_peak_54	TRUE	2.98112	21.90448	An_ecoA_20h_HA_1_withCtrl_peak_41	TRUE	3.47677	9.84644	An_rpdA_20h_HA_1_withCtrl_peak_80	TRUE	2.72295	19.03346
ChrIII_A_nidulans_FGSC_A4	545057	545774	peak_region_82	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_55	TRUE	2.86834	15.32586	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_81	TRUE	2.16041	7.85186
ChrIII_A_nidulans_FGSC_A4	552884	553932	peak_region_83	An_kdmB_20h_HA_1_withCtrl_peak_56	TRUE	11.04717	74.07703	An_sntB_20h_HA_1_withCtrl_peak_56	TRUE	3.78095	34.56036	An_ecoA_20h_HA_1_withCtrl_peak_42	TRUE	5.41462	22.20177	An_rpdA_20h_HA_1_withCtrl_peak_82	TRUE	5.31957	68.46001
ChrIII_A_nidulans_FGSC_A4	563919	564182	peak_region_84	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_83	TRUE	1.67964	3.86163
ChrIII_A_nidulans_FGSC_A4	565493	565964	peak_region_85	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_84	TRUE	1.98045	6.60477
ChrIII_A_nidulans_FGSC_A4	566347	566607	peak_region_86	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_85	TRUE	1.63024	3.5441
ChrIII_A_nidulans_FGSC_A4	568513	569010	peak_region_87	An_kdmB_20h_HA_1_withCtrl_peak_57	TRUE	3.56887	9.92076	An_sntB_20h_HA_1_withCtrl_peak_57	TRUE	1.96643	5.85907	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_86	TRUE	2.02935	6.97722
ChrIII_A_nidulans_FGSC_A4	569108	570626	peak_region_88	An_kdmB_20h_HA_1_withCtrl_peak_58	TRUE	4.63026	18.10718	An_sntB_20h_HA_1_withCtrl_peak_58	TRUE	1.87617	6.34907	An_ecoA_20h_HA_1_withCtrl_peak_43	TRUE	3.17985	8.37713	An_rpdA_20h_HA_1_withCtrl_peak_87	TRUE	3.19736	26.50577
ChrIII_A_nidulans_FGSC_A4	569108	570626	peak_region_88	An_kdmB_20h_HA_1_withCtrl_peak_58	TRUE	4.63026	18.10718	An_sntB_20h_HA_1_withCtrl_peak_59	TRUE	1.83614	5.54039	An_ecoA_20h_HA_1_withCtrl_peak_43	TRUE	3.17985	8.37713	An_rpdA_20h_HA_1_withCtrl_peak_87	TRUE	3.19736	26.50577
ChrIII_A_nidulans_FGSC_A4	569108	570626	peak_region_88	An_kdmB_20h_HA_1_withCtrl_peak_58	TRUE	4.63026	18.10718	An_sntB_20h_HA_1_withCtrl_peak_60	TRUE	2.82931	19.61067	An_ecoA_20h_HA_1_withCtrl_peak_43	TRUE	3.17985	8.37713	An_rpdA_20h_HA_1_withCtrl_peak_87	TRUE	3.19736	26.50577
ChrIII_A_nidulans_FGSC_A4	570956	571451	peak_region_89	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_61	TRUE	3.03912	21.18785	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_88	TRUE	2.02089	7.01633
ChrIII_A_nidulans_FGSC_A4	572352	572575	peak_region_90	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_89	TRUE	2.21388	8.11169
ChrIII_A_nidulans_FGSC_A4	572684	573010	peak_region_91	An_kdmB_20h_HA_1_withCtrl_peak_59	TRUE	2.34107	3.79771	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_90	TRUE	2.39442	9.71966
ChrIII_A_nidulans_FGSC_A4	574047	574619	peak_region_92	An_kdmB_20h_HA_1_withCtrl_peak_60	TRUE	4.60227	16.69643	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_91	TRUE	1.8786	5.82848
ChrIII_A_nidulans_FGSC_A4	574740	575246	peak_region_93	An_kdmB_20h_HA_1_withCtrl_peak_61	TRUE	3.26613	7.80805	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrIII_A_nidulans_FGSC_A4	581521	581720	peak_region_94	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_92	TRUE	1.77485	3.87253
ChrIII_A_nidulans_FGSC_A4	589182	589389	peak_region_95	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_93	TRUE	2.31283	8.81594
ChrIII_A_nidulans_FGSC_A4	597759	598661	peak_region_96	An_kdmB_20h_HA_1_withCtrl_peak_62	TRUE	2.66016	5.72578	An_sntB_20h_HA_1_withCtrl_peak_62	TRUE	2.73993	17.10104	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_94	TRUE	3.02982	21.88318
ChrIII_A_nidulans_FGSC_A4	602741	603191	peak_region_97	An_kdmB_20h_HA_1_withCtrl_peak_63	TRUE	3.17431	8.15036	An_sntB_20h_HA_1_withCtrl_peak_63	TRUE	2.29982	9.85167	An_ecoA_20h_HA_1_withCtrl_peak_44	TRUE	3.06637	7.39018	An_rpdA_20h_HA_1_withCtrl_peak_95	TRUE	2.84751	17.13313
ChrIII_A_nidulans_FGSC_A4	605518	605777	peak_region_98	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_96	TRUE	2.06698	5.9596
ChrIII_A_nidulans_FGSC_A4	608231	608614	peak_region_99	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_97	TRUE	2.277	7.76241
ChrIII_A_nidulans_FGSC_A4	617190	617702	peak_region_100	An_kdmB_20h_HA_1_withCtrl_peak_64	TRUE	3.49488	12.27394	An_sntB_20h_HA_1_withCtrl_peak_64	TRUE	1.66449	4.80297	An_ecoA_20h_HA_1_withCtrl_peak_45	TRUE	2.59696	6.43238	An_rpdA_20h_HA_1_withCtrl_peak_98	TRUE	3.50834	33.53055
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_65	TRUE	3.63592	29.22025	An_ecoA_20h_HA_1_withCtrl_peak_46	TRUE	4.84502	16.893	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_65	TRUE	3.63592	29.22025	An_ecoA_20h_HA_1_withCtrl_peak_47	TRUE	2.05751	3.90102	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_65	TRUE	3.63592	29.22025	An_ecoA_20h_HA_1_withCtrl_peak_48	TRUE	4.28295	22.41761	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_66	TRUE	2.62275	24.2192	An_ecoA_20h_HA_1_withCtrl_peak_46	TRUE	4.84502	16.893	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_66	TRUE	2.62275	24.2192	An_ecoA_20h_HA_1_withCtrl_peak_47	TRUE	2.05751	3.90102	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_65	TRUE	6.70078	30.82147	An_sntB_20h_HA_1_withCtrl_peak_66	TRUE	2.62275	24.2192	An_ecoA_20h_HA_1_withCtrl_peak_48	TRUE	4.28295	22.41761	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
ChrIII_A_nidulans_FGSC_A4	619104	622112	peak_region_101	An_kdmB_20h_HA_1_withCtrl_peak_66	TRUE	4.7562	29.35837	An_sntB_20h_HA_1_withCtrl_peak_65	TRUE	3.63592	29.22025	An_ecoA_20h_HA_1_withCtrl_peak_46	TRUE	4.84502	16.893	An_rpdA_20h_HA_1_withCtrl_peak_99	TRUE	3.4048	47.2528
