hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
TRUE	TRUE	TRUE	TRUE	15	GO:0045733	acetate catabolic process	0.03002	8	4	1.33	0.5	1.523	AN0689,AN5626,AN5634,AN6279
TRUE	TRUE	TRUE	TRUE	15	GO:1901568	fatty acid derivative metabolic process	0.03002	8	4	1.33	0.5	1.523	AN3639,AN5028,AN5669,AN6014
TRUE	TRUE	TRUE	TRUE	15	GO:0006797	polyphosphate metabolic process	0.03002	8	4	1.33	0.5	1.523	AN10637,AN12017,AN1334,AN1612
TRUE	TRUE	TRUE	TRUE	15	GO:0007165	signal transduction	0.03462	254	69	42.09	0.272	1.461	AN0182,AN0235,AN0655,AN0664,AN10227,AN10614,AN1126,AN11994,AN12017,AN1283,AN1334,AN1612,AN1800,AN1989,AN2005,AN2130,AN2555,AN2581,AN2687,AN2740,AN2742,AN2911,AN3102,AN3214,AN3607,AN3688,AN3719,AN3946,AN4171,AN4322,AN4369,AN4419,AN4479,AN4501,AN4668,AN4702,AN4733,AN4745,AN4818,AN4915,AN4935,AN4987,AN5195,AN5296,AN5482,AN5660,AN5677,AN5740,AN5755,AN5757,AN5768,AN5822,AN5832,AN5893,AN6210,AN6249,AN6566,AN6982,AN7030,AN7506,AN7513,AN7572,AN7576,AN7661,AN8269,AN8831,AN9008,AN9397,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0034614	cellular response to reactive oxygen species	0.03469	28	11	4.64	0.393	1.46	AN0170,AN0241,AN0363,AN10220,AN3581,AN3688,AN5523,AN5918,AN6849,AN8643,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0070796	regulation of cleistothecium development	0.0348	10	6	1.66	0.6	1.458	AN0641,AN0988,AN4483,AN5457,AN6243,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0051170	import into nucleus	0.03483	26	8	4.31	0.308	1.458	AN1223,AN2142,AN2731,AN4935,AN5129,AN5482,AN5607,AN6126
TRUE	TRUE	TRUE	TRUE	15	GO:0051051	negative regulation of transport	0.03487	12	5	1.99	0.417	1.458	AN0176,AN4501,AN4935,AN6505,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0016237	lysosomal microautophagy	0.03489	21	6	3.48	0.286	1.457	AN10637,AN12017,AN1334,AN1632,AN4666,AN5131
TRUE	TRUE	TRUE	TRUE	15	GO:0046653	tetrahydrofolate metabolic process	0.03491	5	3	0.83	0.6	1.457	AN10745,AN2998,AN8188
TRUE	TRUE	TRUE	TRUE	15	GO:0019660	glycolytic fermentation	0.03491	5	3	0.83	0.6	1.457	AN2286,AN4888,AN8689
TRUE	TRUE	TRUE	TRUE	15	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	0.03491	5	3	0.83	0.6	1.457	AN10676,AN10689,AN3113
TRUE	TRUE	TRUE	TRUE	15	GO:0071901	negative regulation of protein serine/threonine kinase activity	0.03491	5	3	0.83	0.6	1.457	AN0988,AN4987,AN6982
TRUE	TRUE	TRUE	TRUE	15	GO:0031169	ferrichrome biosynthetic process	0.03491	5	3	0.83	0.6	1.457	AN0607,AN5823,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006567	threonine catabolic process	0.03491	5	3	0.83	0.6	1.457	AN0554,AN7564,AN8978
TRUE	TRUE	TRUE	TRUE	15	GO:0006531	aspartate metabolic process	0.03491	5	3	0.83	0.6	1.457	AN1923,AN1993,AN6048
TRUE	TRUE	TRUE	TRUE	15	GO:1900049	regulation of histone exchange	0.03491	5	3	0.83	0.6	1.457	AN1984,AN3067,AN8039
TRUE	TRUE	TRUE	TRUE	15	GO:0055075	potassium ion homeostasis	0.03491	5	3	0.83	0.6	1.457	AN7250,AN8029,AN8830
TRUE	TRUE	TRUE	TRUE	15	GO:0060238	regulation of signal transduction involved in conjugation with cellular fusion	0.03491	5	3	0.83	0.6	1.457	AN2555,AN4935,AN5893
TRUE	TRUE	TRUE	TRUE	15	GO:0046084	adenine biosynthetic process	0.03491	5	3	0.83	0.6	1.457	AN4443,AN6541,AN9083
TRUE	TRUE	TRUE	TRUE	15	GO:0070795	positive regulation of conidiophore development	0.03491	5	3	0.83	0.6	1.457	AN1800,AN5836,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0070798	positive regulation of cleistothecium development	0.03491	5	3	0.83	0.6	1.457	AN0641,AN5457,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0072488	ammonium transmembrane transport	0.03491	5	3	0.83	0.6	1.457	AN1181,AN4328,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:0045807	positive regulation of endocytosis	0.03491	5	3	0.83	0.6	1.457	AN0056,AN3729,AN5740
TRUE	TRUE	TRUE	TRUE	15	GO:0044416	induction by symbiont of host defense response	0.03546	12	5	1.99	0.417	1.45	AN4443,AN5210,AN5525,AN5746,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0044406	adhesion of symbiont to host	0.03546	12	5	1.99	0.417	1.45	AN4052,AN4390,AN4515,AN6230,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0001300	chronological cell aging	0.03546	12	5	1.99	0.417	1.45	AN0241,AN1923,AN5119,AN6542,AN7572
TRUE	TRUE	TRUE	TRUE	15	GO:0017144	drug metabolic process	0.03886	349	86	57.84	0.246	1.41	AN0170,AN0270,AN0357,AN0554,AN0660,AN0689,AN0807,AN10290,AN1052,AN1069,AN10709,AN10745,AN10991,AN11347,AN1222,AN1226,AN12279,AN1277,AN1547,AN1555,AN1624,AN1918,AN2248,AN2286,AN2435,AN2436,AN2493,AN2523,AN2742,AN2855,AN2916,AN2998,AN3044,AN3223,AN3607,AN3641,AN3719,AN3954,AN4388,AN4443,AN4462,AN4501,AN4515,AN4566,AN4859,AN4888,AN5134,AN5210,AN5226,AN5415,AN5447,AN5525,AN5604,AN5626,AN5634,AN5669,AN5746,AN5918,AN5953,AN6032,AN6279,AN6317,AN6318,AN6338,AN6499,AN6643,AN6644,AN6645,AN6650,AN7564,AN7576,AN7600,AN7661,AN8009,AN8041,AN8118,AN8188,AN8231,AN8241,AN8689,AN8707,AN8741,AN8978,AN9008,AN9083,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0009251	glucan catabolic process	0.04617	30	11	4.97	0.367	1.336	AN0494,AN1015,AN10550,AN1551,AN2385,AN4700,AN6697,AN7533,AN7610,AN7950,AN8347
TRUE	TRUE	TRUE	TRUE	15	GO:0006099	tricarboxylic acid cycle	0.04648	21	7	3.48	0.333	1.333	AN2435,AN2436,AN2916,AN5525,AN6499,AN6650,AN8707
TRUE	TRUE	TRUE	TRUE	15	GO:0015893	drug transport	0.04692	59	14	9.78	0.237	1.329	AN0660,AN0771,AN2300,AN3663,AN4051,AN4328,AN5226,AN5493,AN6118,AN6920,AN7169,AN8274,AN8489,AN8785
TRUE	TRUE	TRUE	TRUE	15	GO:0010981	regulation of cell wall macromolecule metabolic process	0.04707	9	4	1.49	0.444	1.327	AN10550,AN5740,AN7576,AN7610
TRUE	TRUE	TRUE	TRUE	15	GO:0071469	cellular response to alkaline pH	0.04707	9	4	1.49	0.444	1.327	AN1547,AN2855,AN6886,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006915	apoptotic process	0.04958	21	10	3.48	0.476	1.305	AN0182,AN0394,AN10614,AN4402,AN4501,AN5712,AN7513,AN8041,AN8269,AN8485
