hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
TRUE	TRUE	TRUE	TRUE	15	GO:0015696	ammonium transport	0.02939	13	7	2.14	0.538	1.532	AN0418,AN10905,AN1181,AN4328,AN5226,AN6014,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:0031331	positive regulation of cellular catabolic process	0.02942	35	10	5.77	0.286	1.531	AN10550,AN2944,AN2965,AN3675,AN4419,AN5651,AN6540,AN7572,AN7610,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0034309	primary alcohol biosynthetic process	0.02945	14	6	2.31	0.429	1.531	AN0807,AN1226,AN2286,AN4888,AN5918,AN8553
TRUE	TRUE	TRUE	TRUE	15	GO:0006826	iron ion transport	0.0295	13	5	2.14	0.385	1.53	AN0176,AN3690,AN4990,AN8251,AN8683
TRUE	TRUE	TRUE	TRUE	15	GO:1900239	regulation of phenotypic switching	0.02951	8	4	1.32	0.5	1.53	AN0182,AN1226,AN5611,AN5740
TRUE	TRUE	TRUE	TRUE	15	GO:0006817	phosphate ion transport	0.02951	8	4	1.32	0.5	1.53	AN0870,AN1612,AN3781,AN8956
TRUE	TRUE	TRUE	TRUE	15	GO:0001676	long-chain fatty acid metabolic process	0.02951	8	4	1.32	0.5	1.53	AN6014,AN6126,AN9407,AN9408
TRUE	TRUE	TRUE	TRUE	15	GO:0033212	iron assimilation	0.02951	8	4	1.32	0.5	1.53	AN0607,AN5823,AN7468,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006189	'de novo' IMP biosynthetic process	0.02951	8	4	1.32	0.5	1.53	AN0495,AN4464,AN6541,AN8121
TRUE	TRUE	TRUE	TRUE	15	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	0.02951	8	4	1.32	0.5	1.53	AN2911,AN4987,AN5755,AN5893
TRUE	TRUE	TRUE	TRUE	15	GO:0045733	acetate catabolic process	0.02951	8	4	1.32	0.5	1.53	AN0689,AN5626,AN5634,AN6279
TRUE	TRUE	TRUE	TRUE	15	GO:1901568	fatty acid derivative metabolic process	0.02951	8	4	1.32	0.5	1.53	AN3639,AN5028,AN5669,AN6014
TRUE	TRUE	TRUE	TRUE	15	GO:0071474	cellular hyperosmotic response	0.02951	8	4	1.32	0.5	1.53	AN0351,AN3688,AN4479,AN5563
TRUE	TRUE	TRUE	TRUE	15	GO:0007165	signal transduction	0.03383	254	69	41.88	0.272	1.471	AN0182,AN0235,AN0655,AN0664,AN10614,AN1126,AN11994,AN12017,AN1283,AN1334,AN1358,AN1612,AN1800,AN1989,AN2005,AN2130,AN2555,AN2581,AN2687,AN2740,AN2742,AN2911,AN3102,AN3214,AN3607,AN3688,AN3719,AN3946,AN4113,AN4134,AN4171,AN4322,AN4369,AN4419,AN4479,AN4501,AN4702,AN4733,AN4745,AN4818,AN4915,AN4935,AN4987,AN5296,AN5482,AN5660,AN5677,AN5740,AN5755,AN5757,AN5768,AN5822,AN5832,AN5893,AN6210,AN6249,AN6566,AN6982,AN7030,AN7506,AN7513,AN7572,AN7576,AN7661,AN8269,AN8831,AN9008,AN9397,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0034614	cellular response to reactive oxygen species	0.03427	28	10	4.62	0.357	1.465	AN0170,AN0241,AN0363,AN10220,AN3581,AN3688,AN5523,AN5918,AN6849,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0070793	regulation of conidiophore development	0.03433	10	6	1.65	0.6	1.464	AN0363,AN1052,AN1800,AN4563,AN5836,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0008360	regulation of cell shape	0.0344	37	9	6.1	0.243	1.463	AN0134,AN0182,AN1334,AN2687,AN4214,AN5740,AN6542,AN7030,AN7576
TRUE	TRUE	TRUE	TRUE	15	GO:0051170	import into nucleus	0.03441	26	7	4.29	0.269	1.463	AN1223,AN2731,AN4935,AN5129,AN5482,AN5607,AN6126
TRUE	TRUE	TRUE	TRUE	15	GO:0046653	tetrahydrofolate metabolic process	0.03444	5	3	0.82	0.6	1.463	AN10745,AN2998,AN8188
TRUE	TRUE	TRUE	TRUE	15	GO:0019660	glycolytic fermentation	0.03444	5	3	0.82	0.6	1.463	AN2286,AN4888,AN8689
TRUE	TRUE	TRUE	TRUE	15	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	0.03444	5	3	0.82	0.6	1.463	AN10676,AN10689,AN3113
TRUE	TRUE	TRUE	TRUE	15	GO:0006072	glycerol-3-phosphate metabolic process	0.03444	5	3	0.82	0.6	1.463	AN0351,AN1396,AN5589
TRUE	TRUE	TRUE	TRUE	15	GO:0031169	ferrichrome biosynthetic process	0.03444	5	3	0.82	0.6	1.463	AN0607,AN5823,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006567	threonine catabolic process	0.03444	5	3	0.82	0.6	1.463	AN0554,AN7564,AN8978
TRUE	TRUE	TRUE	TRUE	15	GO:0033245	negative regulation of penicillin metabolic process	0.03444	5	3	0.82	0.6	1.463	AN1052,AN1226,AN3675
TRUE	TRUE	TRUE	TRUE	15	GO:0006531	aspartate metabolic process	0.03444	5	3	0.82	0.6	1.463	AN1923,AN1993,AN6048
TRUE	TRUE	TRUE	TRUE	15	GO:0006535	cysteine biosynthetic process from serine	0.03444	5	3	0.82	0.6	1.463	AN5820,AN8277,AN8565
TRUE	TRUE	TRUE	TRUE	15	GO:0090293	nitrogen catabolite regulation of transcription	0.03444	5	3	0.82	0.6	1.463	AN2944,AN3675,AN8168
TRUE	TRUE	TRUE	TRUE	15	GO:1900049	regulation of histone exchange	0.03444	5	3	0.82	0.6	1.463	AN1984,AN3067,AN8039
TRUE	TRUE	TRUE	TRUE	15	GO:0055075	potassium ion homeostasis	0.03444	5	3	0.82	0.6	1.463	AN7250,AN8029,AN8830
TRUE	TRUE	TRUE	TRUE	15	GO:0060238	regulation of signal transduction involved in conjugation with cellular fusion	0.03444	5	3	0.82	0.6	1.463	AN2555,AN4935,AN5893
TRUE	TRUE	TRUE	TRUE	15	GO:0034354	'de novo' NAD biosynthetic process from tryptophan	0.03444	5	3	0.82	0.6	1.463	AN2509,AN5200,AN5952
TRUE	TRUE	TRUE	TRUE	15	GO:0046084	adenine biosynthetic process	0.03444	5	3	0.82	0.6	1.463	AN4443,AN6541,AN9083
TRUE	TRUE	TRUE	TRUE	15	GO:0070795	positive regulation of conidiophore development	0.03444	5	3	0.82	0.6	1.463	AN1800,AN5836,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0070798	positive regulation of cleistothecium development	0.03444	5	3	0.82	0.6	1.463	AN0641,AN5457,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0072488	ammonium transmembrane transport	0.03444	5	3	0.82	0.6	1.463	AN1181,AN4328,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:0045807	positive regulation of endocytosis	0.03444	5	3	0.82	0.6	1.463	AN0056,AN3729,AN5740
TRUE	TRUE	TRUE	TRUE	15	GO:0044406	adhesion of symbiont to host	0.03478	12	5	1.98	0.417	1.459	AN4052,AN4390,AN4515,AN6230,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0001300	chronological cell aging	0.03478	12	5	1.98	0.417	1.459	AN0241,AN1923,AN5119,AN6542,AN7572
TRUE	TRUE	TRUE	TRUE	15	GO:0006338	chromatin remodeling	0.03487	60	16	9.89	0.267	1.458	AN0733,AN1984,AN2885,AN2911,AN3067,AN3071,AN5099,AN5747,AN6195,AN6542,AN7475,AN8039,AN8211,AN8667,AN8978,AN9100
TRUE	TRUE	TRUE	TRUE	15	GO:0098656	anion transmembrane transport	0.03547	69	20	11.38	0.29	1.45	AN0870,AN10676,AN10905,AN1612,AN1659,AN2875,AN3345,AN3347,AN3663,AN4387,AN5226,AN5801,AN6118,AN6279,AN6703,AN7188,AN7729,AN8274,AN8279,AN8785
TRUE	TRUE	TRUE	TRUE	15	GO:0031505	fungal-type cell wall organization	0.0407	108	30	17.81	0.278	1.39	AN0235,AN0241,AN10311,AN11152,AN1189,AN1358,AN1555,AN2412,AN3113,AN3148,AN3152,AN3719,AN3729,AN3730,AN3914,AN4052,AN4390,AN4419,AN4515,AN4566,AN5740,AN6317,AN6318,AN6542,AN6566,AN6733,AN7511,AN7533,AN7657,AN9380
TRUE	TRUE	TRUE	TRUE	15	GO:0071705	nitrogen compound transport	0.04437	431	96	71.07	0.223	1.353	AN0056,AN0182,AN0275,AN0285,AN0351,AN0399,AN0417,AN0418,AN0643,AN0660,AN0771,AN1008,AN10610,AN10676,AN10689,AN10905,AN1126,AN1181,AN1223,AN12476,AN1282,AN1379,AN1632,AN1659,AN1950,AN2014,AN2266,AN2418,AN2687,AN2731,AN2875,AN2962,AN3113,AN3149,AN3150,AN3345,AN3347,AN3352,AN3408,AN3642,AN3643,AN3663,AN3720,AN3747,AN3803,AN3919,AN4293,AN4328,AN4387,AN4501,AN4589,AN4899,AN4915,AN4935,AN4987,AN5129,AN5131,AN5132,AN5226,AN5441,AN5482,AN5493,AN5579,AN5681,AN5715,AN5740,AN5801,AN5819,AN5832,AN5991,AN6010,AN6014,AN6118,AN6126,AN6195,AN6243,AN6542,AN6651,AN6730,AN6920,AN7188,AN7304,AN7463,AN7649,AN7659,AN7729,AN8040,AN8041,AN8279,AN8534,AN8647,AN8672,AN8785,AN8805,AN8834,AN8915
TRUE	TRUE	TRUE	TRUE	15	GO:0009251	glucan catabolic process	0.04509	30	11	4.95	0.367	1.346	AN0494,AN1015,AN10550,AN1551,AN2385,AN4700,AN6697,AN7533,AN7610,AN7950,AN8347
TRUE	TRUE	TRUE	TRUE	15	GO:0015893	drug transport	0.04616	59	14	9.73	0.237	1.336	AN0660,AN0771,AN2300,AN3663,AN4051,AN4328,AN5226,AN5493,AN6118,AN6920,AN7169,AN8274,AN8489,AN8785
TRUE	TRUE	TRUE	TRUE	15	GO:0010981	regulation of cell wall macromolecule metabolic process	0.04631	9	4	1.48	0.444	1.334	AN10550,AN5740,AN7576,AN7610
TRUE	TRUE	TRUE	TRUE	15	GO:0071469	cellular response to alkaline pH	0.04631	9	4	1.48	0.444	1.334	AN1547,AN2855,AN6886,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0042144	vacuole fusion, non-autophagic	0.04896	21	7	3.46	0.333	1.31	AN0170,AN0802,AN12017,AN1334,AN5740,AN5746,AN7729
